,idaviso,cluster
14013,1112393214,27
14014,1112458662,192
14015,1112458666,136
14016,1112458705,157
14017,1112458706,208
14018,1112458722,43
14019,1112458723,1
14020,1112458732,69
14021,1112458756,50
14022,1112458764,59
14023,1112458765,155
14024,1111082452,69
14025,1111999968,118
14026,1112393131,220
14027,1112393185,1
14028,1112393194,170
14029,1112458656,221
14030,1112458667,53
14031,1112458730,176
14032,1112262100,3
14033,1112458724,160
14034,1112262065,148
14035,1112393211,6
14036,1112458643,208
14037,1111606804,186
14038,1112262162,208
14039,1112262181,154
14040,1112262189,135
14041,1112262190,64
14042,1112262192,115
14043,1112262197,52
14044,1112262198,102
14045,1112262205,180
14046,1112262208,23
14047,1112262226,106
14048,1112262260,1
14049,1112327705,1
14050,1112327793,109
14051,1112393228,6
14052,1112393244,118
14053,1112393245,164
14054,1112393246,50
14055,1112393317,44
14056,1112393326,49
14057,1112458783,117
14058,1112458784,102
14059,1112458834,107
14060,1112458856,2
14061,1112458862,8
14062,1112458869,208
14063,1112262210,73
14064,1112262232,160
14065,1112393260,68
14066,1112393314,161
14067,1112393316,157
14068,1112393319,6
14069,1112327798,16
14070,1112458833,24
14071,1112262173,40
14072,1112393325,2
14073,1112458790,2
14074,1112458796,49
14075,1112458858,2
14076,1111279254,23
14077,1112262299,36
14078,1112262301,179
14079,1112262303,60
14080,1112262326,164
14081,1112262340,135
14082,1112327826,28
14083,1112327956,106
14084,1112327959,212
14085,1112393336,43
14086,1112393337,135
14087,1112393365,183
14088,1112393398,25
14089,1112393407,92
14090,1112393416,59
14091,1112393418,142
14092,1112393438,1
14093,1112393456,90
14094,1112458873,118
14095,1112458884,1
14096,1112458912,157
14097,1112458934,60
14098,1112458954,208
14099,1112458981,224
14100,1112459022,12
14101,1112196813,204
14102,1112262320,101
14103,1112393364,136
14104,1112393423,194
14105,1112458982,155
14106,1000851124,87
14107,1112458950,45
14108,1112458969,28
14109,1112393442,159
14110,1112262457,34
14111,1112262492,18
14112,1112262494,52
14113,1112262506,219
14114,1112262511,183
14115,1112262555,12
14116,1112327963,72
14117,1112327966,5
14118,1112393506,192
14119,1112393507,223
14120,1112393528,48
14121,1112393551,59
14122,1112393571,223
14123,1112393591,106
14124,1112393601,164
14125,1112393603,161
14126,1112393608,42
14127,1112393617,201
14128,1112393627,223
14129,1112393629,120
14130,1112393631,2
14131,1112393658,123
14132,1112393664,93
14133,1112393671,141
14134,1112459065,180
14135,1112459074,8
14136,1112459080,33
14137,1112459150,164
14138,1112196980,8
14139,1112393548,209
14140,1112393598,155
14141,1112393613,90
14142,1112459049,117
14143,1112459159,71
14144,1112262464,117
14145,1112262596,61
14146,1112262617,16
14147,1112393550,187
14148,1112393575,44
14149,1111738355,182
14150,1112197155,40
14151,1112197173,87
14152,1112262767,1
14153,1112328280,23
14154,1112328285,120
14155,1112328290,120
14156,1112328296,84
14157,1112328297,157
14158,1112328300,68
14159,1112328303,52
14160,1112328305,157
14161,1112393700,126
14162,1112393719,102
14163,1112393730,101
14164,1112393759,2
14165,1112393784,2
14166,1112393806,226
14167,1112393808,36
14168,1112393829,223
14169,1112393836,146
14170,1112393838,67
14171,1112459227,182
14172,1112459232,162
14173,1112459266,30
14174,1112459278,61
14175,1112459290,15
14176,1112328281,140
14177,1112328307,5
14178,1112393693,221
14179,1112393713,51
14180,1112393760,136
14181,1112393787,105
14182,1112393732,92
14183,1112393839,43
14184,1002490173,222
14185,1111673122,20
14186,1112197469,5
14187,1112328327,65
14188,1112328337,76
14189,1112328381,109
14190,1112328391,139
14191,1112328400,5
14192,1112328406,164
14193,1112328485,164
14194,1112328548,157
14195,1112393844,215
14196,1112393855,125
14197,1112393857,220
14198,1112393889,23
14199,1112393893,161
14200,1112393901,30
14201,1112393921,125
14202,1112393995,150
14203,1112394002,31
14204,1112394024,145
14205,1112394045,72
14206,1112394059,222
14207,1112459415,122
14208,1112459489,164
14209,1112459509,163
14210,1112459528,58
14211,1112459541,60
14212,1112459607,90
14213,1111738508,5
14214,1112262854,225
14215,1112328339,193
14216,1112328459,191
14217,1112393992,34
14218,1112459421,161
14219,1112459633,2
14220,1112197483,26
14221,1112393989,2
14222,1112459386,136
14223,1111935530,109
14224,1111935531,109
14225,1112263175,8
14226,1112263226,70
14227,1112263288,4
14228,1112263299,9
14229,1112263300,43
14230,1112328640,46
14231,1112328697,0
14232,1112328727,195
14233,1112394116,166
14234,1112394124,59
14235,1112394125,183
14236,1112394164,31
14237,1112394167,70
14238,1112394203,27
14239,1112394207,151
14240,1112394221,194
14241,1112394269,8
14242,1112394300,41
14243,1112394304,191
14244,1112394364,6
14245,1112459691,43
14246,1112459907,84
14247,1112263151,92
14248,1112263295,47
14249,1112394233,179
14250,1112394360,208
14251,1112197689,16
14252,1112394347,62
14253,1112263296,152
14254,1112328686,32
14255,1112394171,59
14256,1112394262,226
14257,1112459821,183
14258,1002490524,69
14259,1111345821,213
14260,1111935634,118
14261,1112263303,114
14262,1112263306,51
14263,1112263314,163
14264,1112263319,43
14265,1112263321,208
14266,1112263331,28
14267,1112263343,47
14268,1112263346,119
14269,1112263380,105
14270,1112263388,197
14271,1112263397,39
14272,1112328871,195
14273,1112394375,36
14274,1112394384,2
14275,1112394419,2
14276,1112394439,5
14277,1112394459,9
14278,1112394463,157
14279,1112459934,50
14280,1112263327,138
14281,1112263330,138
14282,1112263339,3
14283,1112263340,34
14284,1112263387,114
14285,1112328869,179
14286,1112394373,59
14287,1112394456,28
14288,1112328929,92
14289,1112394386,1
14290,1112263302,154
14291,1112263307,154
14292,1112263328,12
14293,1112263356,24
14294,1112263367,38
14295,1112328924,101
14296,1112394422,157
14297,1112263403,52
14298,1112263416,65
14299,1112263417,141
14300,1112263429,59
14301,1112263435,59
14302,1112263457,113
14303,1112263465,141
14304,1112328960,145
14305,1112328962,110
14306,1112329012,76
14307,1112329013,97
14308,1112329014,0
14309,1112329015,185
14310,1112329016,0
14311,1112329017,0
14312,1112329019,0
14313,1112394479,120
14314,1112394489,28
14315,1112394499,186
14316,1112394534,164
14317,1112460031,131
14318,1112460032,84
14319,1112460052,2
14320,1112460062,76
14321,1112460070,24
14322,1112460087,47
14323,1112394515,12
14324,1112394518,73
14325,1112460041,204
14326,1112460043,5
14327,1112394547,113
14328,1112460021,92
14329,1112263402,109
14330,1112460030,92
14331,1112460061,63
14332,1111739153,60
14333,1112263478,50
14334,1112394474,60
14335,1112460075,71
14336,1112263487,31
14337,1112263508,85
14338,1112263537,24
14339,1112263542,85
14340,1112263547,5
14341,1112263572,75
14342,1112329020,125
14343,1112329021,84
14344,1112329022,0
14345,1112329024,185
14346,1112329025,97
14347,1112329026,18
14348,1112329035,2
14349,1112394600,163
14350,1112394623,55
14351,1112394641,25
14352,1112460099,145
14353,1112460108,4
14354,1112460141,180
14355,1112460142,69
14356,1112460162,116
14357,1112460174,136
14358,1112460177,70
14359,1112263492,1
14360,1112263514,2
14361,1112329023,161
14362,1112460147,178
14363,1112460175,183
14364,1112263553,9
14365,1112329059,196
14366,1112460146,168
14367,1111673687,87
14368,1112263519,171
14369,1112263522,205
14370,1112263529,118
14371,1112263557,100
14372,1112394588,63
14373,1112394610,183
14374,1112460135,40
14375,1112132553,70
14376,1112132555,157
14377,1112263574,17
14378,1112263588,85
14379,1112263601,102
14380,1112263604,28
14381,1112263609,41
14382,1112263617,181
14383,1112263653,45
14384,1112263655,50
14385,1112329182,67
14386,1112394661,2
14387,1112394671,191
14388,1112394677,39
14389,1112394689,189
14390,1112460183,45
14391,1112460185,24
14392,1112460186,157
14393,1112460187,157
14394,1112460194,155
14395,1112460195,129
14396,1112460196,219
14397,1112460207,39
14398,1112460208,1
14399,1112460242,126
14400,1112460266,122
14401,1112460278,106
14402,1112263580,106
14403,1112263598,50
14404,1112263613,12
14405,1112394650,90
14406,1112394679,9
14407,1112394664,135
14408,1112460220,28
14409,1112460250,3
14410,1112460252,21
14411,1111477206,183
14412,1112394662,102
14413,1112460232,40
14414,1111673903,2
14415,1112132682,38
14416,1112263679,220
14417,1112263680,6
14418,1112263685,40
14419,1112263691,141
14420,1112263701,208
14421,1112263723,59
14422,1112263737,1
14423,1112329238,157
14424,1112394743,186
14425,1112394752,47
14426,1112394789,102
14427,1112394797,113
14428,1112394823,114
14429,1112394831,209
14430,1112394842,84
14431,1112460292,60
14432,1112460303,5
14433,1112460307,163
14434,1112460309,164
14435,1112460350,49
14436,1112460362,219
14437,1112460363,123
14438,1112460364,49
14439,1112460365,50
14440,1112460369,123
14441,1112460373,119
14442,1112460382,49
14443,1112460386,49
14444,1112132646,6
14445,1112394757,106
14446,1112394765,2
14447,1112460339,193
14448,1112460312,145
14449,1112460316,134
14450,1112460388,24
14451,1111805087,146
14452,1111870627,106
14453,1112001640,148
14454,1112001705,123
14455,1112001724,209
14456,1112132745,70
14457,1112263793,157
14458,1112263823,41
14459,1112263827,120
14460,1112263862,145
14461,1112263876,149
14462,1112394856,157
14463,1112394868,81
14464,1112394870,220
14465,1112394887,101
14466,1112394889,92
14467,1112394897,186
14468,1112394905,149
14469,1112394921,85
14470,1112394932,209
14471,1112460390,0
14472,1112460402,178
14473,1112460415,40
14474,1112460420,92
14475,1112460426,136
14476,1112460441,135
14477,1112460452,75
14478,1112460458,39
14479,1112460483,219
14480,1112001646,12
14481,1112263811,2
14482,1112394874,156
14483,1112460459,179
14484,1112460472,106
14485,1112460393,75
14486,1112263828,136
14487,1112263831,27
14488,1112394896,34
14489,1001508168,20
14490,1112001873,47
14491,1112263891,44
14492,1112263905,17
14493,1112263926,47
14494,1112263973,208
14495,1112394949,179
14496,1112394955,5
14497,1112394960,106
14498,1112394968,17
14499,1112394989,39
14500,1112394991,5
14501,1112394995,209
14502,1112395044,157
14503,1112460516,75
14504,1112460519,141
14505,1112460526,90
14506,1112460533,26
14507,1112460552,50
14508,1112460567,157
14509,1112460568,170
14510,1112460573,157
14511,1112460585,8
14512,1112460590,88
14513,1112460611,50
14514,1112460630,155
14515,1112460632,39
14516,1112460633,75
14517,1112263971,183
14518,1112394958,39
14519,1112460539,145
14520,1112460540,64
14521,1112001757,169
14522,1112460489,209
14523,1112263957,126
14524,1112460620,177
14525,1112198634,70
14526,1112264031,115
14527,1112264066,127
14528,1112264084,76
14529,1112264106,84
14530,1112264146,92
14531,1112264188,42
14532,1112395177,209
14533,1112395188,220
14534,1112395201,209
14535,1112395254,205
14536,1112395264,56
14537,1112460717,118
14538,1112460727,84
14539,1112460737,191
14540,1112460748,84
14541,1112460762,1
14542,1112460807,1
14543,1112198588,123
14544,1112198644,126
14545,1112264028,135
14546,1112264043,183
14547,1112264061,151
14548,1112460662,180
14549,1112460698,208
14550,1112460708,123
14551,1112460715,47
14552,1112460731,51
14553,1112460755,36
14554,1112460712,141
14555,1112264083,171
14556,1112329637,23
14557,1112395182,2
14558,1112395193,101
14559,1000132160,195
14560,1000918591,49
14561,1001442844,59
14562,1110888008,69
14563,1111936570,1
14564,1112198759,171
14565,1112264218,68
14566,1112264245,139
14567,1112264257,12
14568,1112264260,161
14569,1112264271,83
14570,1112264274,202
14571,1112264277,48
14572,1112264314,196
14573,1112264325,157
14574,1112395313,30
14575,1112460809,208
14576,1112460820,23
14577,1112460842,65
14578,1112460846,26
14579,1112460858,65
14580,1112460871,117
14581,1112460883,42
14582,1112460932,154
14583,1112264202,100
14584,1112264251,31
14585,1112460817,35
14586,1112460830,154
14587,1112460834,155
14588,1112460892,28
14589,1112198737,120
14590,1111871028,36
14591,1112460887,102
14592,1112264259,1
14593,1112460917,209
14594,1110757064,9
14595,1112198916,43
14596,1112198957,8
14597,1112264324,109
14598,1112264344,187
14599,1112264350,121
14600,1112264381,142
14601,1112264408,145
14602,1112264426,58
14603,1112264457,146
14604,1112264483,102
14605,1112264484,158
14606,1112264506,132
14607,1112264524,209
14608,1112264529,157
14609,1112395432,170
14610,1112460953,62
14611,1112461001,135
14612,1112461018,5
14613,1112461054,23
14614,1112461074,117
14615,1112461076,89
14616,1112461079,123
14617,1112461125,2
14618,1112461135,27
14619,1112264349,176
14620,1112264475,190
14621,1112264510,12
14622,1112460961,9
14623,1112198899,146
14624,1112264447,124
14625,1112264336,40
14626,1112330059,109
14627,1112460950,136
14628,1112460973,194
14629,1112460989,57
14630,1112461066,210
14631,1112199034,40
14632,1112264554,109
14633,1112264577,148
14634,1112264583,123
14635,1112264589,11
14636,1112264606,1
14637,1112264615,209
14638,1112264635,223
14639,1112264647,25
14640,1112264653,43
14641,1112264677,47
14642,1112264682,101
14643,1112264685,31
14644,1112264693,164
14645,1112264713,63
14646,1112395677,55
14647,1112395779,47
14648,1112461143,180
14649,1112461175,6
14650,1112461178,201
14651,1112461190,223
14652,1112461222,165
14653,1112461280,155
14654,1112461305,55
14655,1112264584,72
14656,1112264637,72
14657,1112264654,225
14658,1112264709,5
14659,1112395767,2
14660,1112133605,31
14661,1112264540,135
14662,1112264704,109
14663,1112264724,54
14664,1111936969,92
14665,1112264539,40
14666,1112264544,31
14667,1112264559,1
14668,1112264644,171
14669,1112461266,141
14670,1112002627,209
14671,1112199336,98
14672,1112264737,203
14673,1112264750,175
14674,1112264753,27
14675,1112264774,194
14676,1112264776,157
14677,1112264805,27
14678,1112264826,208
14679,1112264834,69
14680,1112264839,195
14681,1112264851,155
14682,1112264865,61
14683,1112330264,84
14684,1112461344,4
14685,1112461346,92
14686,1112461367,197
14687,1112461378,208
14688,1112461393,208
14689,1112461436,40
14690,1112461440,12
14691,1112461450,100
14692,1112461453,103
14693,1112461475,135
14694,1111937160,2
14695,1112264791,72
14696,1112264811,73
14697,1112264824,5
14698,1112264828,9
14699,1112330281,28
14700,1112395853,117
14701,1112461339,2
14702,1112264763,27
14703,1112264812,117
14704,1112264745,164
14705,1112264755,205
14706,1112199423,97
14707,1112264907,9
14708,1112264908,223
14709,1112264956,130
14710,1112264974,157
14711,1112265025,112
14712,1112265032,130
14713,1112330505,43
14714,1112395991,201
14715,1112396113,186
14716,1112396114,62
14717,1112396117,72
14718,1112396123,18
14719,1112396131,100
14720,1112461512,85
14721,1112461535,124
14722,1112461551,220
14723,1112461604,90
14724,1112199509,208
14725,1112264902,5
14726,1112461553,223
14727,1112461559,8
14728,1112461600,111
14729,1112461610,39
14730,1112461642,12
14731,1112396022,137
14732,1112461655,133
14733,1111871778,1
14734,1111871838,1
14735,1112396003,137
14736,1112461506,23
14737,1112461593,139
14738,1112461641,65
14739,1111937472,84
14740,1112265073,3
14741,1112265080,42
14742,1112265097,131
14743,1112265107,98
14744,1112265111,58
14745,1112265115,92
14746,1112330706,17
14747,1112396136,208
14748,1112396141,53
14749,1112396142,170
14750,1112396158,91
14751,1112396160,1
14752,1112396172,50
14753,1112396215,114
14754,1112461693,183
14755,1112461697,42
14756,1112461710,28
14757,1112461720,215
14758,1112461724,49
14759,1112461731,188
14760,1112461742,71
14761,1112265081,19
14762,1112265082,19
14763,1112461695,135
14764,1112461730,15
14765,1112199562,5
14766,1112330625,135
14767,1112396147,60
14768,1112396207,19
14769,1112330666,26
14770,1112396133,140
14771,1112396145,69
14772,1112396224,223
14773,1112461732,209
14774,1112461747,5
14775,1112461769,5
14776,1112461781,5
14777,1001378303,49
14778,1111413253,23
14779,1112134127,12
14780,1112134146,123
14781,1112265195,186
14782,1112265204,38
14783,1112396257,1
14784,1112396292,50
14785,1112396296,8
14786,1112396302,0
14787,1112396303,63
14788,1112461789,49
14789,1112461820,119
14790,1112461825,158
14791,1112461847,18
14792,1112461848,116
14793,1112461857,39
14794,1112461861,69
14795,1112461865,205
14796,1112396301,117
14797,1112396326,117
14798,1112461814,70
14799,1112396317,136
14800,1112461797,5
14801,1112461807,5
14802,1112461815,5
14803,1112461824,5
14804,1112461829,5
14805,1112461839,192
14806,1112461843,5
14807,1112461849,5
14808,1112461859,5
14809,1110299250,2
14810,1111413359,128
14811,1112134266,164
14812,1112396331,141
14813,1112396361,102
14814,1112396384,114
14815,1112396401,26
14816,1112396430,67
14817,1112396451,75
14818,1112396452,97
14819,1112396453,90
14820,1112396454,123
14821,1112396458,107
14822,1112396463,179
14823,1112396468,157
14824,1112396471,208
14825,1112396483,183
14826,1112396486,3
14827,1112461873,145
14828,1112461879,164
14829,1112461883,2
14830,1112461911,157
14831,1112461948,1
14832,1112461954,193
14833,1112461994,12
14834,1112461998,11
14835,1112462019,39
14836,1112396387,47
14837,1112461880,35
14838,1112461891,93
14839,1112461953,143
14840,1112461955,205
14841,1112462016,43
14842,1112134245,196
14843,1112265363,2
14844,1112461930,0
14845,1112396357,69
14846,1112461870,5
14847,1111872359,34
14848,1112134552,192
14849,1112200042,113
14850,1112396500,106
14851,1112396524,135
14852,1112396530,43
14853,1112396550,59
14854,1112396569,135
14855,1112396572,171
14856,1112396594,49
14857,1112396603,180
14858,1112396630,141
14859,1112396657,199
14860,1112396664,191
14861,1112462051,193
14862,1112462062,134
14863,1112462063,1
14864,1112462079,183
14865,1112462120,36
14866,1112462141,116
14867,1112462225,47
14868,1111413670,47
14869,1112200023,41
14870,1112396499,2
14871,1112396676,35
14872,1112396678,209
14873,1112396710,223
14874,1112396711,35
14875,1112462207,106
14876,1111413600,216
14877,1111937851,145
14878,1112199970,209
14879,1112396584,35
14880,1112396585,175
14881,1112396618,41
14882,1112396644,204
14883,1111675879,43
14884,1112265650,183
14885,1112265729,164
14886,1112265759,164
14887,1112265930,54
14888,1112396726,209
14889,1112396755,64
14890,1112396781,108
14891,1112396786,36
14892,1112396808,27
14893,1112396833,6
14894,1112396837,40
14895,1112396845,108
14896,1112396852,114
14897,1112396858,209
14898,1112396891,39
14899,1112396914,114
14900,1112396959,209
14901,1112397007,94
14902,1112462276,47
14903,1112462339,83
14904,1112462348,69
14905,1112462416,135
14906,1112462500,209
14907,1112462522,122
14908,1112396783,189
14909,1112396830,182
14910,1112396836,135
14911,1112396875,2
14912,1112396879,101
14913,1112396900,34
14914,1112462299,34
14915,1112265884,141
14916,1112396737,155
14917,1112396785,70
14918,1112396934,17
14919,1112462389,40
14920,1111020758,11
14921,1112200478,120
14922,1112265973,69
14923,1112266051,51
14924,1112266055,124
14925,1112266076,109
14926,1112266086,27
14927,1112266107,72
14928,1112266121,42
14929,1112331593,66
14930,1112331627,146
14931,1112397009,202
14932,1112397063,192
14933,1112397090,39
14934,1112397110,65
14935,1112397122,54
14936,1112397124,217
14937,1112397143,226
14938,1112397145,40
14939,1112397174,125
14940,1112397181,2
14941,1112397190,154
14942,1112397198,131
14943,1112397204,114
14944,1112397218,185
14945,1112397220,76
14946,1112462556,208
14947,1112462757,26
14948,1112200601,15
14949,1112397134,164
14950,1112462733,122
14951,1112265936,61
14952,1112397030,117
14953,1112200612,60
14954,1112266053,156
14955,1112266098,118
14956,1112397177,46
14957,1002231302,49
14958,1112200639,47
14959,1112200727,129
14960,1112266151,106
14961,1112266156,118
14962,1112266157,44
14963,1112266167,22
14964,1112266273,70
14965,1112266288,106
14966,1112266290,51
14967,1112266292,90
14968,1112266293,208
14969,1112266298,44
14970,1112266305,164
14971,1112331701,122
14972,1112331741,125
14973,1112331832,0
14974,1112397223,0
14975,1112397232,0
14976,1112397242,0
14977,1112397254,171
14978,1112397287,102
14979,1112397330,8
14980,1112462824,127
14981,1112462851,94
14982,1112462863,208
14983,1112462865,14
14984,1112462917,221
14985,1112462920,91
14986,1112266302,2
14987,1112397277,204
14988,1112397370,208
14989,1112462848,5
14990,1112266314,47
14991,1112331696,117
14992,1112397239,12
14993,1112397343,44
14994,1112266294,19
14995,1112266297,142
14996,1112462846,15
14997,1112266333,222
14998,1112266338,3
14999,1112266370,157
15000,1112266374,114
15001,1112266378,48
15002,1112266386,60
15003,1112266388,187
15004,1112266398,168
15005,1112266402,208
15006,1112331891,16
15007,1112331936,90
15008,1112397428,183
15009,1112397462,43
15010,1112397471,28
15011,1112397484,208
15012,1112397487,135
15013,1112462936,141
15014,1112462958,46
15015,1112462969,201
15016,1112462970,58
15017,1112462980,209
15018,1112462983,2
15019,1112462984,75
15020,1112462990,157
15021,1112462995,196
15022,1112463003,8
15023,1112463016,5
15024,1112463021,26
15025,1112463023,5
15026,1112463025,109
15027,1112266319,36
15028,1112266349,39
15029,1112397444,72
15030,1112462940,38
15031,1112462963,5
15032,1112266354,57
15033,1112397435,47
15034,1112397441,95
15035,1112266428,70
15036,1112266447,102
15037,1112266458,51
15038,1112266459,31
15039,1112266467,85
15040,1112266470,12
15041,1112266484,61
15042,1112397496,167
15043,1112397527,12
15044,1112397555,141
15045,1112397564,219
15046,1112397572,1
15047,1112463026,13
15048,1112463030,164
15049,1112463032,48
15050,1112463040,1
15051,1112463042,148
15052,1112463045,165
15053,1112463074,157
15054,1112463078,114
15055,1112463086,162
15056,1112463090,108
15057,1112463091,129
15058,1112463093,35
15059,1112463102,122
15060,1112463110,28
15061,1112463111,195
15062,1112463053,27
15063,1112463054,173
15064,1112463059,157
15065,1112463066,17
15066,1112463109,221
15067,1112463115,34
15068,1111676684,192
15069,1112266448,36
15070,1112266452,135
15071,1112463083,111
15072,1111414561,213
15073,1112266518,87
15074,1112266524,66
15075,1112266528,0
15076,1112266529,1
15077,1112266531,38
15078,1112266549,128
15079,1112266598,136
15080,1112397590,113
15081,1112397625,154
15082,1112463118,122
15083,1112463123,69
15084,1112463131,172
15085,1112463137,122
15086,1112463145,122
15087,1112463146,131
15088,1112463151,9
15089,1112463152,122
15090,1112463153,27
15091,1112463155,15
15092,1112463163,195
15093,1112463170,122
15094,1112463176,157
15095,1112463189,122
15096,1112463194,18
15097,1112463196,92
15098,1112463200,122
15099,1112266516,97
15100,1112266595,16
15101,1112397624,82
15102,1112397653,102
15103,1112463133,122
15104,1112463201,47
15105,1112266565,137
15106,1112397639,106
15107,1112463121,5
15108,1112463173,192
15109,1110497155,186
15110,1111873421,26
15111,1112266605,1
15112,1112266619,38
15113,1112266635,8
15114,1112266703,224
15115,1112266714,1
15116,1112397687,113
15117,1112397719,41
15118,1112397721,32
15119,1112397731,209
15120,1112397732,220
15121,1112397748,41
15122,1112397750,60
15123,1112397766,59
15124,1112397772,220
15125,1112397785,161
15126,1112463217,44
15127,1112463226,12
15128,1112463234,27
15129,1112463246,34
15130,1112463255,102
15131,1112463274,122
15132,1112463282,186
15133,1112463285,206
15134,1112463317,70
15135,1112266672,24
15136,1112266719,102
15137,1112397682,81
15138,1112397762,13
15139,1112463252,123
15140,1112266621,24
15141,1112463215,34
15142,1112463230,114
15143,1112266702,60
15144,1112463209,181
15145,1112463276,49
15146,1112463294,1
15147,1112266737,87
15148,1112266777,47
15149,1112266808,102
15150,1112397792,27
15151,1112397793,179
15152,1112397819,221
15153,1112397861,221
15154,1112397889,114
15155,1112397892,98
15156,1112463328,221
15157,1112463331,117
15158,1112463352,122
15159,1112463362,12
15160,1112463373,27
15161,1112463413,122
15162,1112463420,157
15163,1112463426,122
15164,1112463429,97
15165,1112463442,1
15166,1112463443,8
15167,1112463446,195
15168,1111414856,106
15169,1111939107,161
15170,1112266753,182
15171,1112266759,161
15172,1112266795,17
15173,1112397805,15
15174,1112397910,9
15175,1112397798,76
15176,1112463341,44
15177,1111939153,39
15178,1112266774,47
15179,1112463356,21
15180,1112266871,97
15181,1112266920,113
15182,1112266924,4
15183,1112266966,213
15184,1112332465,60
15185,1112332536,101
15186,1112397938,82
15187,1112397974,136
15188,1112397984,20
15189,1112397991,85
15190,1112463470,122
15191,1112463471,102
15192,1112463478,23
15193,1112463479,157
15194,1112463493,122
15195,1112463495,221
15196,1112463500,48
15197,1112463506,122
15198,1112463522,1
15199,1112463526,0
15200,1112463530,209
15201,1112463532,27
15202,1112463548,71
15203,1112463563,0
15204,1112463566,27
15205,1112463595,122
15206,1112463598,195
15207,1112463607,195
15208,1112398072,73
15209,1112463505,221
15210,1112463593,222
15211,1112398069,5
15212,1112266877,109
15213,1112397960,8
15214,1112463452,221
15215,1112463524,45
15216,1112332526,157
15217,1111284049,12
15218,1111349638,173
15219,1111873906,75
15220,1111939449,19
15221,1112004937,157
15222,1112267056,45
15223,1112267095,43
15224,1112267102,209
15225,1112267106,100
15226,1112267166,175
15227,1112267180,48
15228,1112332544,217
15229,1112332623,157
15230,1112398129,208
15231,1112398249,38
15232,1112463639,0
15233,1112463652,195
15234,1112463662,43
15235,1112463666,0
15236,1112463686,157
15237,1112463693,195
15238,1112463698,65
15239,1112463705,195
15240,1112463706,221
15241,1112463713,70
15242,1112463727,63
15243,1112463746,124
15244,1112463755,9
15245,1112463760,47
15246,1112463774,48
15247,1112463782,35
15248,1112463786,126
15249,1112398171,50
15250,1112463694,141
15251,1112463735,17
15252,1112398139,37
15253,1112463768,117
15254,1111349694,102
15255,1112201683,209
15256,1112267189,21
15257,1112267216,2
15258,1112267238,151
15259,1112267388,178
15260,1112398253,92
15261,1112398262,92
15262,1112398269,27
15263,1112398290,0
15264,1112398335,27
15265,1112398356,50
15266,1112398359,145
15267,1112398431,157
15268,1112463853,227
15269,1112463855,106
15270,1112463860,55
15271,1112463864,0
15272,1112463897,202
15273,1112463922,195
15274,1112463932,51
15275,1112463955,57
15276,1112463968,120
15277,1112201752,50
15278,1112398441,12
15279,1112463933,47
15280,1112463991,15
15281,1112398398,27
15282,1112463835,67
15283,1112463951,28
15284,1112463954,57
15285,1112267311,17
15286,1112332845,5
15287,1112398288,183
15288,1112463994,47
15289,1111218850,62
15290,1112136329,1
15291,1112136379,37
15292,1112136432,6
15293,1112201875,161
15294,1112201901,76
15295,1112267390,174
15296,1112267393,122
15297,1112267399,144
15298,1112267400,195
15299,1112267416,79
15300,1112267433,6
15301,1112267446,157
15302,1112267459,125
15303,1112267460,24
15304,1112267473,181
15305,1112267479,106
15306,1112267485,101
15307,1112333037,156
15308,1112398482,208
15309,1112398506,189
15310,1112398571,189
15311,1112398577,119
15312,1112464014,59
15313,1112464048,41
15314,1112464059,197
15315,1112464068,122
15316,1112464085,131
15317,1112464118,122
15318,1112136416,2
15319,1112201882,39
15320,1112267413,125
15321,1112267486,183
15322,1112398557,102
15323,1112464097,120
15324,1112201954,110
15325,1112201853,17
15326,1112464081,60
15327,1111874347,57
15328,1112136442,38
15329,1112202042,42
15330,1112202057,209
15331,1112202059,209
15332,1112202080,168
15333,1112267521,5
15334,1112267536,139
15335,1112267557,70
15336,1112267574,203
15337,1112267598,174
15338,1112267605,195
15339,1112267608,188
15340,1112267617,1
15341,1112398584,82
15342,1112398585,101
15343,1112398587,27
15344,1112464130,59
15345,1112464131,106
15346,1112464175,208
15347,1112464189,150
15348,1112464191,206
15349,1112464195,129
15350,1112464203,114
15351,1112464206,59
15352,1112464216,144
15353,1112464225,92
15354,1112201995,62
15355,1112202056,221
15356,1112464159,206
15357,1112464172,198
15358,1112136541,67
15359,1112202045,1
15360,1112267583,145
15361,1112398667,145
15362,1112464183,134
15363,1112202018,43
15364,1112464211,157
15365,1002101668,15
15366,1111940033,39
15367,1112005512,191
15368,1112136549,71
15369,1112136619,208
15370,1112202081,70
15371,1112202088,26
15372,1112202092,24
15373,1112202130,2
15374,1112202146,106
15375,1112202147,49
15376,1112202153,152
15377,1112267641,156
15378,1112267673,135
15379,1112267675,79
15380,1112267684,136
15381,1112267702,158
15382,1112267710,5
15383,1112464228,105
15384,1112464230,117
15385,1112464237,135
15386,1112464258,96
15387,1112464275,193
15388,1112464290,208
15389,1112464306,23
15390,1112464312,64
15391,1112464321,195
15392,1112202162,31
15393,1112464246,77
15394,1112464251,117
15395,1112202144,111
15396,1112202158,1
15397,1112267672,75
15398,1112398780,101
15399,1112464229,52
15400,1112464242,183
15401,1111874526,72
15402,1112136686,59
15403,1112202203,21
15404,1112202261,69
15405,1112202270,114
15406,1112267718,6
15407,1112267723,19
15408,1112267746,89
15409,1112267747,100
15410,1112267771,191
15411,1112267784,164
